x	y	clickSelects
-0.10934365148046	2.33949411959792	3
-0.10934365148046	2.33949411959792	8
-0.1094572987668	2.3392460920866	3
-0.109685019794	2.33735685093464	89
-0.10957108813107	2.33863779461079	243
-0.10923014605168	2.33937675465399	3
-0.10934365148046	2.33949411959792	3
-0.10957108813107	2.33863779461079	447
-0.1094572987668	2.3392460920866	120
-0.1094572987668	2.3392460920866	3
-0.10923014605168	2.33937675465399	243
-0.10934365148046	2.33949411959792	9
-0.10911678226049	2.33855540853214	226
-0.10957108813107	2.33863779461079	187
-0.10957108813107	2.33863779461079	3
-0.10923014605168	2.33937675465399	3
-0.10934365148046	2.33949411959792	447
-0.10923014605168	2.33937675465399	447
-0.10923014605168	2.33937675465399	370
-0.10934365148046	2.33949411959792	226
-0.10923014605168	2.33937675465399	275
-0.109685019794	2.33735685093464	221
-0.10923014605168	2.33937675465399	196
-0.10934365148046	2.33949411959792	359
-0.10934365148046	2.33949411959792	8
-0.10923014605168	2.33937675465399	4
-0.1094572987668	2.3392460920866	4
-0.10923014605168	2.33937675465399	325
-0.10911678226049	2.33855540853214	226
-0.1094572987668	2.3392460920866	259
-0.10934365148046	2.33949411959792	196
-0.109685019794	2.33735685093464	226
-0.1094572987668	2.3392460920866	389
-0.10957108813107	2.33863779461079	73
-0.10934365148046	2.33949411959792	332
-0.10934365148046	2.33949411959792	325
-0.1094572987668	2.3392460920866	4
-0.10934365148046	2.33949411959792	4
-0.10923014605168	2.33937675465399	395
-0.10923014605168	2.33937675465399	226
-0.1094572987668	2.3392460920866	332
-0.1094572987668	2.3392460920866	259
-0.10934365148046	2.33949411959792	49
-0.1094572987668	2.3392460920866	226
-0.10957108813107	2.33863779461079	3
-0.1094572987668	2.3392460920866	4
-0.10934365148046	2.33949411959792	221
-0.10923014605168	2.33937675465399	226
-0.10957108813107	2.33863779461079	259
-0.1094572987668	2.3392460920866	4
-0.1094572987668	2.3392460920866	226
-0.10934365148046	2.33949411959792	307
-0.10911678226049	2.33855540853214	49
-0.1094572987668	2.3392460920866	73
-0.1094572987668	2.3392460920866	180
-0.1094572987668	2.3392460920866	226
-0.1094572987668	2.3392460920866	192
-0.10934365148046	2.33949411959792	180
-0.10934365148046	2.33949411959792	332
-0.1094572987668	2.3392460920866	275
-0.10934365148046	2.33949411959792	574
-0.10934365148046	2.33949411959792	4
-0.10934365148046	2.33949411959792	226
-0.10934365148046	2.33949411959792	332
-0.1094572987668	2.3392460920866	3
-0.1094572987668	2.3392460920866	226
-0.10934365148046	2.33949411959792	180
-0.1094572987668	2.3392460920866	8
-0.1094572987668	2.3392460920866	8
-0.1094572987668	2.3392460920866	8
-0.1094572987668	2.3392460920866	226
-0.10934365148046	2.33949411959792	226
-0.1094572987668	2.3392460920866	457
-0.1094572987668	2.3392460920866	404
-0.1094572987668	2.3392460920866	8
-0.1094572987668	2.3392460920866	404
-0.10934365148046	2.33949411959792	307
-0.10934365148046	2.33949411959792	151
-0.10923014605168	2.33937675465399	8
-0.1094572987668	2.3392460920866	124
-0.10923014605168	2.33937675465399	17
-0.1094572987668	2.3392460920866	55
-0.10923014605168	2.33937675465399	89
-0.10934365148046	2.33949411959792	152
-0.10911678226049	2.33855540853214	152
-0.10911678226049	2.33855540853214	8
-0.10923014605168	2.33937675465399	61
-0.10911678226049	2.33855540853214	152
-0.1094572987668	2.3392460920866	38
-0.10934365148046	2.33949411959792	152
-0.1094572987668	2.3392460920866	55
-0.10923014605168	2.33937675465399	163
-0.10934365148046	2.33949411959792	364
-0.1094572987668	2.3392460920866	89
-0.10934365148046	2.33949411959792	404
-0.10923014605168	2.33937675465399	404
-0.10923014605168	2.33937675465399	552
-0.10934365148046	2.33949411959792	161
-0.10934365148046	2.33949411959792	134
-0.10923014605168	2.33937675465399	161
-0.10934365148046	2.33949411959792	412
-0.10957108813107	2.33863779461079	161
-0.1094572987668	2.3392460920866	134
-0.1094572987668	2.3392460920866	61
-0.10934365148046	2.33949411959792	8
-0.10957108813107	2.33863779461079	161
-0.10934365148046	2.33949411959792	404
-0.10934365148046	2.33949411959792	161
-0.1094572987668	2.3392460920866	55
-0.10923014605168	2.33937675465399	61
-0.109685019794	2.33735685093464	89
-0.1094572987668	2.3392460920866	307
-0.10923014605168	2.33937675465399	55
-0.1094572987668	2.3392460920866	151
-0.10923014605168	2.33937675465399	134
-0.10934365148046	2.33949411959792	162
-0.10934365148046	2.33949411959792	176
-0.10934365148046	2.33949411959792	38
-0.10923014605168	2.33937675465399	552
-0.10911678226049	2.33855540853214	404
-0.10934365148046	2.33949411959792	364
-0.10934365148046	2.33949411959792	152
-0.10957108813107	2.33863779461079	161
-0.10911678226049	2.33855540853214	161
-0.10923014605168	2.33937675465399	134
-0.10934365148046	2.33949411959792	3
-0.10911678226049	2.33855540853214	307
-0.10923014605168	2.33937675465399	152
-0.10957108813107	2.33863779461079	77
-0.1094572987668	2.3392460920866	55
-0.10934365148046	2.33949411959792	55
-0.1094572987668	2.3392460920866	486
-0.10957108813107	2.33863779461079	552
-0.10923014605168	2.33937675465399	134
-0.10934365148046	2.33949411959792	61
-0.10934365148046	2.33949411959792	529
-0.10934365148046	2.33949411959792	55
-0.10911678226049	2.33855540853214	3
-0.10923014605168	2.33937675465399	161
-0.10923014605168	2.33937675465399	404
-0.10934365148046	2.33949411959792	152
-0.1094572987668	2.3392460920866	134
-0.10957108813107	2.33863779461079	77
-0.10957108813107	2.33863779461079	226
-0.10923014605168	2.33937675465399	404
-0.10934365148046	2.33949411959792	61
-0.10957108813107	2.33863779461079	8
-0.1094572987668	2.3392460920866	582
-0.10957108813107	2.33863779461079	134
-0.1094572987668	2.3392460920866	8
-0.10934365148046	2.33949411959792	134
-0.1094572987668	2.3392460920866	489
-0.10934365148046	2.33949411959792	134
-0.10934365148046	2.33949411959792	61
-0.1094572987668	2.3392460920866	55
-0.10934365148046	2.33949411959792	55
-0.10923014605168	2.33937675465399	61
-0.10923014605168	2.33937675465399	582
-0.10934365148046	2.33949411959792	155
-0.109685019794	2.33735685093464	27
-0.10957108813107	2.33863779461079	55
-0.1094572987668	2.3392460920866	55
-0.10934365148046	2.33949411959792	134
-0.10934365148046	2.33949411959792	89
-0.10923014605168	2.33937675465399	27
-0.1094572987668	2.3392460920866	213
-0.109685019794	2.33735685093464	717
-0.10934365148046	2.33949411959792	15
-0.10957108813107	2.33863779461079	245
-0.10957108813107	2.33863779461079	8
-0.1094572987668	2.3392460920866	618
-0.10923014605168	2.33937675465399	314
-0.1094572987668	2.3392460920866	8
-0.10923014605168	2.33937675465399	582
-0.10934365148046	2.33949411959792	213
-0.10934365148046	2.33949411959792	314
-0.10934365148046	2.33949411959792	245
-0.1094572987668	2.3392460920866	61
-0.1094572987668	2.3392460920866	15
-0.1094572987668	2.3392460920866	567
-0.10923014605168	2.33937675465399	610
-0.1094572987668	2.3392460920866	354
-0.10911678226049	2.33855540853214	61
-0.10934365148046	2.33949411959792	213
-0.1094572987668	2.3392460920866	43
-0.10934365148046	2.33949411959792	346
-0.10923014605168	2.33937675465399	245
-0.10957108813107	2.33863779461079	502
-0.10934365148046	2.33949411959792	287
-0.10957108813107	2.33863779461079	298
-0.1094572987668	2.3392460920866	30
-0.1094572987668	2.3392460920866	149
-0.1094572987668	2.3392460920866	30
-0.10934365148046	2.33949411959792	436
-0.10934365148046	2.33949411959792	245
-0.1094572987668	2.3392460920866	151
-0.10911678226049	2.33855540853214	3
-0.10934365148046	2.33949411959792	298
-0.1094572987668	2.3392460920866	649
-0.10934365148046	2.33949411959792	213
-0.109685019794	2.33735685093464	287
-0.10934365148046	2.33949411959792	8
-0.1094572987668	2.3392460920866	287
-0.1094572987668	2.3392460920866	61
-0.10934365148046	2.33949411959792	314
-0.10911678226049	2.33855540853214	245
-0.10957108813107	2.33863779461079	502
-0.10934365148046	2.33949411959792	151
-0.10934365148046	2.33949411959792	436
-0.10934365148046	2.33949411959792	30
-0.10923014605168	2.33937675465399	346
-0.10934365148046	2.33949411959792	30
-0.10934365148046	2.33949411959792	436
-0.10934365148046	2.33949411959792	92
-0.109685019794	2.33735685093464	273
-0.10923014605168	2.33937675465399	3
-0.10911678226049	2.33855540853214	92
-0.10934365148046	2.33949411959792	436
-0.10923014605168	2.33937675465399	33
-0.10934365148046	2.33949411959792	96
-0.10923014605168	2.33937675465399	96
-0.10934365148046	2.33949411959792	437
-0.10934365148046	2.33949411959792	437
-0.10911678226049	2.33855540853214	425
-0.1094572987668	2.3392460920866	525
-0.10934365148046	2.33949411959792	626
-0.10934365148046	2.33949411959792	198
-0.10934365148046	2.33949411959792	198
-0.10934365148046	2.33949411959792	126
-0.10957108813107	2.33863779461079	92
-0.10934365148046	2.33949411959792	126
-0.1094572987668	2.3392460920866	664
-0.10934365148046	2.33949411959792	91
-0.10957108813107	2.33863779461079	35
-0.1094572987668	2.3392460920866	720
-0.10957108813107	2.33863779461079	720
-0.10934365148046	2.33949411959792	52
-0.10911678226049	2.33855540853214	720
-0.10923014605168	2.33937675465399	90
-0.1094572987668	2.3392460920866	3
-0.10934365148046	2.33949411959792	126
-0.1094572987668	2.3392460920866	109
-0.10934365148046	2.33949411959792	20
-0.1094572987668	2.3392460920866	90
-0.1094572987668	2.3392460920866	110
-0.10934365148046	2.33949411959792	308
-0.10923014605168	2.33937675465399	308
-0.109685019794	2.33735685093464	266
-0.10911678226049	2.33855540853214	308
-0.1094572987668	2.3392460920866	90
-0.10911678226049	2.33855540853214	242
-0.1094572987668	2.3392460920866	109
-0.1094572987668	2.3392460920866	52
-0.10934365148046	2.33949411959792	20
-0.10923014605168	2.33937675465399	308
-0.1094572987668	2.3392460920866	106
-0.1094572987668	2.3392460920866	90
-0.10923014605168	2.33937675465399	308
-0.10934365148046	2.33949411959792	281
-0.10957108813107	2.33863779461079	298
-0.10923014605168	2.33937675465399	242
-0.10934365148046	2.33949411959792	90
-0.10934365148046	2.33949411959792	20
-0.10923014605168	2.33937675465399	87
-0.10934365148046	2.33949411959792	110
-0.10934365148046	2.33949411959792	90
-0.1094572987668	2.3392460920866	3
-0.109685019794	2.33735685093464	298
-0.10911678226049	2.33855540853214	3
-0.1094572987668	2.3392460920866	652
-0.10923014605168	2.33937675465399	608
-0.1094572987668	2.3392460920866	764
-0.10923014605168	2.33937675465399	106
-0.10934365148046	2.33949411959792	20
-0.1094572987668	2.3392460920866	735
-0.1094572987668	2.3392460920866	110
-0.1094572987668	2.3392460920866	25
-0.10923014605168	2.33937675465399	25
-0.1094572987668	2.3392460920866	289
-0.10923014605168	2.33937675465399	90
-0.10923014605168	2.33937675465399	25
-0.1094572987668	2.3392460920866	608
-0.1094572987668	2.3392460920866	110
-0.1094572987668	2.3392460920866	110
-0.10923014605168	2.33937675465399	90
-0.10957108813107	2.33863779461079	3
-0.10934365148046	2.33949411959792	206
-0.10923014605168	2.33937675465399	106
-0.10934365148046	2.33949411959792	206
-0.10934365148046	2.33949411959792	91
-0.10923014605168	2.33937675465399	461
-0.1094572987668	2.3392460920866	206
-0.1094572987668	2.3392460920866	206
-0.10934365148046	2.33949411959792	52
-0.1094572987668	2.3392460920866	561
-0.10934365148046	2.33949411959792	25
-0.10923014605168	2.33937675465399	3
-0.10923014605168	2.33937675465399	106
-0.10923014605168	2.33937675465399	3
-0.1094572987668	2.3392460920866	3
-0.10934365148046	2.33949411959792	3
-0.10923014605168	2.33937675465399	214
-0.10911678226049	2.33855540853214	3
-0.10957108813107	2.33863779461079	310
-0.10934365148046	2.33949411959792	214
-0.10957108813107	2.33863779461079	1
-0.10934365148046	2.33949411959792	3
-0.10957108813107	2.33863779461079	292
-0.1094572987668	2.3392460920866	418
-0.10923014605168	2.33937675465399	292
-0.1094572987668	2.3392460920866	3
-0.10923014605168	2.33937675465399	292
-0.10934365148046	2.33949411959792	646
-0.10934365148046	2.33949411959792	348
-0.1094572987668	2.3392460920866	3
-0.10934365148046	2.33949411959792	348
-0.10934365148046	2.33949411959792	1
-0.10923014605168	2.33937675465399	292
-0.10934365148046	2.33949411959792	28
-0.10934365148046	2.33949411959792	18
-0.10957108813107	2.33863779461079	10
-0.1094572987668	2.3392460920866	1
-0.1094572987668	2.3392460920866	18
-0.10934365148046	2.33949411959792	18
-0.10934365148046	2.33949411959792	1
-0.10923014605168	2.33937675465399	388
-0.1094572987668	2.3392460920866	165
-0.1094572987668	2.3392460920866	143
-0.10934365148046	2.33949411959792	143
-0.1094572987668	2.3392460920866	202
-0.10934365148046	2.33949411959792	189
-0.10934365148046	2.33949411959792	189
-0.10934365148046	2.33949411959792	3
-0.10934365148046	2.33949411959792	3
-0.10934365148046	2.33949411959792	3
-0.10934365148046	2.33949411959792	80
-0.10934365148046	2.33949411959792	143
-0.10957108813107	2.33863779461079	3
-0.10934365148046	2.33949411959792	463
-0.10911678226049	2.33855540853214	687
-0.10934365148046	2.33949411959792	168
-0.10923014605168	2.33937675465399	85
-0.1094572987668	2.3392460920866	112
-0.1094572987668	2.3392460920866	363
-0.10911678226049	2.33855540853214	115
-0.1094572987668	2.3392460920866	419
-0.1094572987668	2.3392460920866	46
-0.1094572987668	2.3392460920866	419
-0.10934365148046	2.33949411959792	290
-0.10923014605168	2.33937675465399	26
-0.10923014605168	2.33937675465399	217
-0.10957108813107	2.33863779461079	291
