group	x	y	showSelected1
1	-20	24	3
1	-20	24	241
1	-20	24	282
74	30	24	3
74	30	24	241
74	30	24	282
74	30	24	484
74	30	24	233
74	30	24	154
74	30	24	29
74	30	24	358
74	30	24	656
74	30	24	235
74	30	24	727
74	30	24	37
74	30	24	2
74	30	24	414
74	30	24	728
74	30	24	444
74	30	24	566
74	30	24	563
74	30	24	140
74	30	24	562
75	30	74	3
75	30	74	154
4	80	74	3
4	80	74	694
4	80	74	449
4	80	74	154
4	80	74	29
4	80	74	194
4	80	74	48
4	80	74	95
4	80	74	639
4	80	74	580
4	80	74	660
4	80	74	387
3	80	124	3
3	80	124	154
27	130	124	3
27	130	124	154
27	130	124	130
27	130	124	643
27	130	124	421
27	130	124	120
27	130	124	29
27	130	124	141
27	130	124	386
27	130	124	750
27	130	124	598
27	130	124	599
27	130	124	240
32	180	174	3
32	180	174	120
32	180	174	130
32	180	174	113
32	180	174	315
32	180	174	49
32	180	174	4
32	180	174	623
38	230	224	3
38	230	224	187
38	230	224	315
38	230	224	180
38	230	224	49
39	230	274	3
45	280	274	3
45	280	274	243
45	280	274	209
45	280	274	247
45	280	274	359
45	280	274	4
45	280	274	522
46	280	324	3
61	380	374	3
61	380	374	34
61	380	374	9
61	380	374	73
61	380	374	615
61	380	374	416
61	380	374	732
61	380	374	296
62	380	424	3
71	430	424	3
71	430	424	73
71	430	424	221
71	430	424	370
71	430	424	732
71	430	424	196
71	430	424	226
72	430	474	3
72	430	474	370
84	480	474	3
84	480	474	89
84	480	474	370
84	480	474	226
84	480	474	196
86	480	524	89
97	530	524	89
97	530	524	226
97	530	524	325
97	530	524	244
97	530	524	8
97	530	524	760
97	530	524	701
97	530	524	332
97	530	524	466
97	530	524	501
98	530	574	89
110	580	574	89
110	580	574	8
110	580	574	259
110	580	574	275
110	580	574	447
110	580	574	334
111	580	624	275
111	580	624	89
124	630	624	89
124	630	624	275
124	630	624	389
28	130	174	3
28	130	174	120
53	330	324	3
53	330	324	395
33	180	224	3
2	80	24	154
2	80	24	29
2	80	24	37
2	80	24	444
2	80	24	639
2	80	24	233
2	80	24	562
2	80	24	235
2	80	24	387
2	80	24	140
2	80	24	563
2	80	24	558
2	80	24	661
2	80	24	480
2	80	24	186
2	80	24	360
2	80	24	181
2	80	24	464
2	80	24	156
2	80	24	465
2	80	24	22
2	80	24	220
2	80	24	225
2	80	24	391
31	180	124	120
31	180	124	130
31	180	124	750
31	180	124	113
31	180	124	141
31	180	124	29
31	180	124	49
31	180	124	623
31	180	124	598
31	180	124	4
31	180	124	574
31	180	124	31
31	180	124	494
31	180	124	124
31	180	124	641
44	280	224	3
44	280	224	180
44	280	224	359
44	280	224	4
44	280	224	315
44	280	224	49
44	280	224	247
44	280	224	522
44	280	224	721
44	280	224	457
44	280	224	152
83	480	424	370
83	480	424	3
83	480	424	196
83	480	424	221
83	480	424	226
83	480	424	89
83	480	424	55
83	480	424	61
83	480	424	364
109	580	524	89
109	580	524	8
109	580	524	259
109	580	524	332
109	580	524	334
109	580	524	325
109	580	524	501
109	580	524	280
109	580	524	151
109	580	524	439
29	130	74	154
29	130	74	29
29	130	74	48
29	130	74	386
29	130	74	95
29	130	74	421
29	130	74	660
29	130	74	599
29	130	74	240
29	130	74	387
29	130	74	598
29	130	74	574
29	130	74	156
29	130	74	70
29	130	74	360
29	130	74	756
29	130	74	204
37	230	174	3
37	230	174	315
37	230	174	113
37	230	174	49
37	230	174	4
37	230	174	295
37	230	174	494
37	230	174	404
37	230	174	38
37	230	174	731
70	430	374	3
70	430	374	73
70	430	374	34
70	430	374	732
70	430	374	640
70	430	374	416
70	430	374	226
70	430	374	192
70	430	374	296
70	430	374	221
70	430	374	585
70	430	374	17
70	430	374	55
70	430	374	61
70	430	374	740
95	530	474	89
95	530	474	226
95	530	474	244
95	530	474	701
95	530	474	556
95	530	474	325
95	530	474	466
95	530	474	501
95	530	474	332
95	530	474	230
95	530	474	344
95	530	474	452
95	530	474	755
95	530	474	689
95	530	474	412
52	330	274	3
52	330	274	243
52	330	274	395
52	330	274	209
52	330	274	247
52	330	274	522
52	330	274	80
52	330	274	180
52	330	274	13
52	330	274	162
123	630	574	89
123	630	574	275
123	630	574	259
123	630	574	307
123	630	574	389
123	630	574	510
123	630	574	8
123	630	574	334
123	630	574	539
123	630	574	280
123	630	574	134
60	380	324	3
60	380	324	395
60	380	324	9
60	380	324	615
60	380	324	296
60	380	324	34
60	380	324	80
60	380	324	77
26	130	24	387
26	130	24	29
26	130	24	360
26	130	24	574
26	130	24	156
26	130	24	322
26	130	24	683
26	130	24	465
26	130	24	564
26	130	24	684
26	130	24	464
26	130	24	225
26	130	24	204
26	130	24	220
26	130	24	391
26	130	24	22
26	130	24	70
26	130	24	147
26	130	24	369
26	130	24	704
26	130	24	111
26	130	24	333
26	130	24	57
34	180	74	598
34	180	74	240
34	180	74	29
34	180	74	574
34	180	74	70
34	180	74	31
34	180	74	163
34	180	74	402
34	180	74	494
34	180	74	641
34	180	74	204
34	180	74	124
34	180	74	133
34	180	74	540
34	180	74	176
34	180	74	11
34	180	74	725
34	180	74	116
36	230	124	49
36	230	124	4
36	230	124	494
36	230	124	124
36	230	124	731
36	230	124	404
36	230	124	403
36	230	124	161
43	280	174	49
43	280	174	295
43	280	174	315
43	280	174	4
43	280	174	721
43	280	174	38
43	280	174	180
43	280	174	152
43	280	174	404
51	330	224	522
51	330	224	247
51	330	224	180
51	330	224	4
51	330	224	13
51	330	224	457
51	330	224	162
51	330	224	152
51	330	224	3
51	330	224	80
51	330	224	219
51	330	224	218
51	330	224	155
69	430	324	34
69	430	324	296
69	430	324	3
69	430	324	17
69	430	324	585
69	430	324	615
69	430	324	740
69	430	324	514
69	430	324	77
69	430	324	283
69	430	324	123
69	430	324	80
69	430	324	61
69	430	324	483
69	430	324	450
69	430	324	149
82	480	374	221
82	480	374	226
82	480	374	73
82	480	374	55
82	480	374	364
82	480	374	61
82	480	374	529
94	530	424	89
94	530	424	226
94	530	424	489
94	530	424	61
94	530	424	55
94	530	424	364
94	530	424	412
107	580	474	325
107	580	474	332
107	580	474	226
107	580	474	230
107	580	474	8
107	580	474	151
107	580	474	755
107	580	474	452
107	580	474	689
107	580	474	344
107	580	474	552
107	580	474	582
107	580	474	412
122	630	524	334
122	630	524	8
122	630	524	280
122	630	524	27
122	630	524	482
122	630	524	439
122	630	524	307
122	630	524	486
136	680	574	275
136	680	574	539
136	680	574	134
136	680	574	307
136	680	574	371
59	380	274	3
59	380	274	80
30	180	24	204
30	180	24	70
30	180	24	705
30	180	24	116
30	180	24	369
30	180	24	163
30	180	24	111
30	180	24	156
30	180	24	57
30	180	24	11
30	180	24	203
30	180	24	331
30	180	24	725
30	180	24	333
30	180	24	400
