group	label	showSelected1
1	Cluster 25: 539/2821 pixels shown, logFC -5.2 to 4.9, log10(p) 0.0 to 3.4	25
1	Cluster 41: 1249/1673 pixels shown, logFC -5.0 to 4.9, log10(p) 0.0 to 3.0	41
1	Cluster 90: 91/2396 pixels shown, logFC -5.0 to 5.1, log10(p) 0.0 to 3.3	90
1	Cluster 110: 175/5609 pixels shown, logFC -5.7 to 5.8, log10(p) 0.0 to 5.3	110
1	Cluster 169: 2023/25633 pixels shown, logFC -6.0 to 5.7, log10(p) 0.0 to 5.2	169
1	Cluster 206: 400/418 pixels shown, logFC -4.9 to 4.9, log10(p) 0.0 to 2.8	206
1	Cluster 348: 226/1333 pixels shown, logFC -4.9 to 4.9, log10(p) 0.0 to 2.8	348
1	Cluster 418: 152/1213 pixels shown, logFC -4.9 to 5.1, log10(p) 0.0 to 3.3	418
1	Cluster 696: 13/771 pixels shown, logFC -5.3 to 5.1, log10(p) 0.0 to 3.5	696
1	Cluster 697: 24/715 pixels shown, logFC -5.0 to 4.9, log10(p) 0.0 to 3.1	697
