group	fill	clickSelects
1	#FFFFFF	718
2	#FFFFFF	85
3	#FFFFFF	85
4	#FFFFFF	356
5	#FFFFFF	356
6	#FFFFFF	356
7	#FFFFFF	145
8	#FFFFFF	145
9	#FFFFFF	145
10	#FFFFFF	145
11	#FFFFFF	463
12	#FFFFFF	463
13	#FFFFFF	145
14	#FFFFFF	85
15	#FFFFFF	145
16	#FFFFFF	145
17	#FFFFFF	3
18	#FFFFFF	3
19	#FFFFFF	3
20	#FFFFFF	3
21	#FFFFFF	3
23	#FFFFFF	3
24	#FFFFFF	3
25	#FFFFFF	85
26	#FFFFFF	145
27	#FFFFFF	145
28	#FFFFFF	145
29	#FFFFFF	202
36	#FFFFFF	85
46	#FFFFFF	85
47	#FFFFFF	85
48	#FFFFFF	356
49	#FFFFFF	475
50	#FFFFFF	356
52	#FFFFFF	718
53	#FFFFFF	85
54	#FFFFFF	356
55	#FFFFFF	356
56	#FFFFFF	356
57	#FFFFFF	145
58	#FFFFFF	145
59	#FFFFFF	145
60	#FFFFFF	145
61	#FFFFFF	463
62	#FFFFFF	463
63	#FFFFFF	145
64	#FFFFFF	85
65	#FFFFFF	145
66	#FFFFFF	145
67	#FFFFFF	3
68	#FFFFFF	3
69	#FFFFFF	3
71	#FFFFFF	145
73	#FFFFFF	3
74	#FFFFFF	3
75	#FFFFFF	85
76	#FFFFFF	145
77	#FFFFFF	145
78	#FFFFFF	145
79	#FFFFFF	202
86	#FFFFFF	85
98	#FFFFFF	85
99	#FFFFFF	475
100	#FFFFFF	475
101	#FFFFFF	356
102	#FFFFFF	85
103	#FFFFFF	85
104	#FFFFFF	85
105	#FFFFFF	356
106	#FFFFFF	356
107	#FFFFFF	356
108	#FFFFFF	145
109	#FFFFFF	145
110	#FFFFFF	145
111	#FFFFFF	463
112	#FFFFFF	463
113	#FFFFFF	145
114	#FFFFFF	145
115	#FFFFFF	85
116	#FFFFFF	145
117	#FFFFFF	3
118	#FFFFFF	3
119	#FFFFFF	3
120	#FFFFFF	3
121	#FFFFFF	145
122	#FFFFFF	3
123	#FFFFFF	3
124	#FFFFFF	3
125	#FFFFFF	145
126	#FFFFFF	85
127	#FFFFFF	145
128	#FFFFFF	145
129	#FFFFFF	202
137	#FFFFFF	85
147	#FFFFFF	85
148	#FFFFFF	475
149	#FFFFFF	475
150	#FFFFFF	356
151	#FFFFFF	356
153	#FFFFFF	356
154	#FFFFFF	356
155	#FFFFFF	145
156	#FFFFFF	145
157	#FFFFFF	145
158	#FFFFFF	3
159	#FFFFFF	3
160	#FFFFFF	3
162	#FFFFFF	145
164	#FFFFFF	3
165	#FFFFFF	356
166	#FFFFFF	3
167	#FFFFFF	145
168	#FFFFFF	3
169	#FFFFFF	145
170	#FFFFFF	202
176	#FFFFFF	356
187	#FFFFFF	356
198	#FFFFFF	145
199	#FFFFFF	145
200	#FFFFFF	145
201	#FFFFFF	597
202	#FFFFFF	145
203	#FFFFFF	356
204	#FFFFFF	356
205	#FFFFFF	356
206	#FFFFFF	145
207	#FFFFFF	145
208	#FFFFFF	3
209	#FFFFFF	3
210	#FFFFFF	3
211	#FFFFFF	3
212	#FFFFFF	145
215	#FFFFFF	145
216	#FFFFFF	356
217	#FFFFFF	145
218	#FFFFFF	145
219	#FFFFFF	145
220	#FFFFFF	202
227	#FFFFFF	356
238	#FFFFFF	145
248	#FFFFFF	145
249	#FFFFFF	145
250	#FFFFFF	597
251	#FFFFFF	597
252	#FFFFFF	145
254	#FFFFFF	356
255	#FFFFFF	356
256	#FFFFFF	145
257	#FFFFFF	145
258	#FFFFFF	3
259	#FFFFFF	3
260	#FFFFFF	3
262	#FFFFFF	145
263	#FFFFFF	3
264	#FFFFFF	3
265	#FFFFFF	145
266	#FFFFFF	356
267	#FFFFFF	145
268	#FFFFFF	145
269	#FFFFFF	145
270	#FFFFFF	202
277	#FFFFFF	356
288	#FFFFFF	145
299	#FFFFFF	145
300	#FFFFFF	145
301	#FFFFFF	597
302	#FFFFFF	597
303	#FFFFFF	145
304	#FFFFFF	356
