group	label	showSelected1
1	Cluster 3: 909/20971 pixels shown, logFC -5.4 to 5.4, log10(p) 0.0 to 4.1	3
1	Cluster 35: 17/2021 pixels shown, logFC -5.3 to 5.4, log10(p) 0.0 to 4.6	35
1	Cluster 52: 1660/7100 pixels shown, logFC -5.4 to 5.7, log10(p) 0.0 to 4.9	52
1	Cluster 109: 44/1708 pixels shown, logFC -5.0 to 5.2, log10(p) 0.0 to 3.7	109
1	Cluster 123: 263/4244 pixels shown, logFC -3.3 to 2.2, log10(p) 0.0 to 4.0	123
1	Cluster 149: 689/1897 pixels shown, logFC -5.0 to 5.1, log10(p) 0.0 to 3.3	149
1	Cluster 242: 130/581 pixels shown, logFC -4.7 to 4.9, log10(p) 0.0 to 2.8	242
1	Cluster 298: 426/1483 pixels shown, logFC -5.0 to 4.6, log10(p) 0.0 to 3.0	298
1	Cluster 380: 154/157 pixels shown, logFC -4.4 to 3.9, log10(p) 0.0 to 2.0	380
1	Cluster 657: 170/321 pixels shown, logFC -4.9 to 4.3, log10(p) 0.0 to 2.7	657
1	Cluster 664: 71/71 pixels shown, logFC -4.7 to 4.6, log10(p) 0.0 to 2.3	664
1	Cluster 665: 50/73 pixels shown, logFC -3.5 to 3.9, log10(p) 0.0 to 2.1	665
