group	fill	colour	clickSelects
1	#FFFFFF	#D3D3D3	110
2	#FFFFFF	#D3D3D3	110
3	#FFFFFF	#D3D3D3	110
4	#FFFFFF	#D3D3D3	110
5	#FFFFFF	#D3D3D3	90
6	#FFFFFF	#D3D3D3	90
7	#FFFFFF	#D3D3D3	90
8	#FFFFFF	#D3D3D3	90
9	#FFFFFF	#D3D3D3	90
10	#FFFFFF	#D3D3D3	90
11	#FFFFFF	#D3D3D3	90
12	#FFFFFF	#D3D3D3	90
13	#FFFFFF	#D3D3D3	90
14	#FFFFFF	#D3D3D3	110
15	#FFFFFF	#D3D3D3	90
16	#FFFFFF	#D3D3D3	90
17	#FFFFFF	#D3D3D3	90
18	#FFFFFF	#D3D3D3	90
19	#FFFFFF	#D3D3D3	90
20	#FFFFFF	#D3D3D3	90
21	#FFFFFF	#D3D3D3	90
22	#FFFFFF	#D3D3D3	90
23	#FFFFFF	#D3D3D3	90
24	#FFFFFF	#D3D3D3	90
25	#FFFFFF	#D3D3D3	110
26	#FFFFFF	#D3D3D3	90
27	#FFFFFF	#D3D3D3	90
28	#FFFFFF	#D3D3D3	90
29	#FFFFFF	#D3D3D3	90
30	#FFFFFF	#D3D3D3	90
31	#FFFFFF	#D3D3D3	90
32	#FFFFFF	#D3D3D3	90
33	#FFFFFF	#D3D3D3	90
34	#FFFFFF	#D3D3D3	90
35	#FFFFFF	#D3D3D3	90
36	#FFFFFF	#D3D3D3	110
37	#FFFFFF	#D3D3D3	90
38	#FFFFFF	#D3D3D3	90
39	#FFFFFF	#D3D3D3	84
40	#FFFFFF	#D3D3D3	84
41	#FFFFFF	#D3D3D3	84
42	#FFFFFF	#D3D3D3	84
43	#FFFFFF	#D3D3D3	84
44	#FFFFFF	#D3D3D3	84
45	#FFFFFF	#D3D3D3	84
46	#FFFFFF	#D3D3D3	110
47	#FFFFFF	#D3D3D3	110
48	#FFFFFF	#D3D3D3	110
49	#FFFFFF	#D3D3D3	110
50	#FFFFFF	#D3D3D3	110
51	#FFFFFF	#D3D3D3	110
52	#FFFFFF	#D3D3D3	110
53	#FFFFFF	#D3D3D3	110
54	#FFFFFF	#D3D3D3	110
55	#FFFFFF	#D3D3D3	90
56	#FFFFFF	#D3D3D3	90
57	#FFFFFF	#D3D3D3	90
58	#FFFFFF	#D3D3D3	90
59	#FFFFFF	#D3D3D3	90
60	#FFFFFF	#D3D3D3	90
61	#FFFFFF	#D3D3D3	90
62	#FFFFFF	#D3D3D3	90
63	#FFFFFF	#D3D3D3	90
64	#FFFFFF	#D3D3D3	110
65	#FFFFFF	#D3D3D3	90
66	#FFFFFF	#D3D3D3	90
67	#FFFFFF	#D3D3D3	90
68	#FFFFFF	#D3D3D3	90
70	#FFFFFF	#D3D3D3	90
71	#FFFFFF	#D3D3D3	90
72	#FFFFFF	#D3D3D3	90
73	#FFFFFF	#D3D3D3	90
74	#FFFFFF	#D3D3D3	90
75	#FFFFFF	#D3D3D3	110
76	#FFFFFF	#D3D3D3	90
77	#FFFFFF	#D3D3D3	90
78	#FFFFFF	#D3D3D3	90
79	#FFFFFF	#D3D3D3	90
80	#FFFFFF	#D3D3D3	90
81	#FFFFFF	#D3D3D3	90
82	#FFFFFF	#D3D3D3	90
83	#FFFFFF	#D3D3D3	90
84	#FFFFFF	#D3D3D3	90
85	#FFFFFF	#D3D3D3	90
86	#FFFFFF	#D3D3D3	110
87	#FFFFFF	#D3D3D3	90
88	#FFFFFF	#D3D3D3	90
89	#FFFFFF	#D3D3D3	90
90	#FFFFFF	#D3D3D3	84
91	#FFFFFF	#D3D3D3	84
92	#FFFFFF	#D3D3D3	84
93	#FFFFFF	#D3D3D3	84
94	#FFFFFF	#D3D3D3	84
95	#FFFFFF	#D3D3D3	84
96	#FFFFFF	#D3D3D3	92
97	#FFFFFF	#D3D3D3	110
98	#FFFFFF	#D3D3D3	110
99	#FFFFFF	#D3D3D3	110
100	#FFFFFF	#D3D3D3	110
101	#FFFFFF	#D3D3D3	110
102	#FFFFFF	#D3D3D3	110
103	#FFFFFF	#D3D3D3	110
104	#FFFFFF	#D3D3D3	110
105	#FFFFFF	#D3D3D3	90
106	#FFFFFF	#D3D3D3	90
107	#FFFFFF	#D3D3D3	90
108	#FFFFFF	#D3D3D3	90
109	#FFFFFF	#D3D3D3	90
110	#FFFFFF	#D3D3D3	90
111	#FFFFFF	#D3D3D3	90
112	#FFFFFF	#D3D3D3	90
114	#FFFFFF	#D3D3D3	90
115	#FFFFFF	#D3D3D3	110
116	#FFFFFF	#D3D3D3	90
117	#FFFFFF	#D3D3D3	90
118	#FFFFFF	#D3D3D3	90
119	#FFFFFF	#D3D3D3	90
120	#FFFFFF	#D3D3D3	90
121	#FFFFFF	#D3D3D3	90
122	#FFFFFF	#D3D3D3	90
123	#FFFFFF	#D3D3D3	90
124	#FFFFFF	#D3D3D3	90
125	#FFFFFF	#D3D3D3	90
126	#FFFFFF	#D3D3D3	110
127	#FFFFFF	#D3D3D3	90
128	#FFFFFF	#D3D3D3	90
129	#FFFFFF	#D3D3D3	90
130	#FFFFFF	#D3D3D3	90
131	#FFFFFF	#D3D3D3	90
132	#FFFFFF	#D3D3D3	90
133	#FFFFFF	#D3D3D3	90
134	#FFFFFF	#D3D3D3	90
135	#FFFFFF	#D3D3D3	90
136	#FFFFFF	#D3D3D3	90
137	#FFFFFF	#D3D3D3	110
138	#FFFFFF	#D3D3D3	90
139	#FFFFFF	#D3D3D3	90
140	#FFFFFF	#D3D3D3	90
141	#FFFFFF	#D3D3D3	84
142	#FFFFFF	#D3D3D3	84
143	#FFFFFF	#D3D3D3	84
144	#FFFFFF	#D3D3D3	84
145	#FFFFFF	#D3D3D3	84
146	#FFFFFF	#D3D3D3	92
147	#FFFFFF	#D3D3D3	110
148	#FFFFFF	#D3D3D3	110
149	#FFFFFF	#D3D3D3	110
150	#FFFFFF	#D3D3D3	110
151	#FFFFFF	#D3D3D3	110
152	#FFFFFF	#D3D3D3	110
153	#FFFFFF	#D3D3D3	110
154	#FFFFFF	#D3D3D3	110
155	#FFFFFF	#D3D3D3	110
156	#FFFFFF	#D3D3D3	110
157	#FFFFFF	#D3D3D3	110
158	#FFFFFF	#D3D3D3	110
159	#FFFFFF	#D3D3D3	110
160	#FFFFFF	#D3D3D3	90
161	#FFFFFF	#D3D3D3	90
162	#FFFFFF	#D3D3D3	90
163	#FFFFFF	#D3D3D3	90
164	#FFFFFF	#D3D3D3	90
165	#FFFFFF	#D3D3D3	110
166	#FFFFFF	#D3D3D3	90
167	#FFFFFF	#D3D3D3	90
168	#FFFFFF	#D3D3D3	90
169	#FFFFFF	#D3D3D3	90
170	#FFFFFF	#D3D3D3	90
171	#FFFFFF	#D3D3D3	90
172	#FFFFFF	#D3D3D3	90
174	#FFFFFF	#D3D3D3	90
175	#FFFFFF	#D3D3D3	90
176	#FFFFFF	#D3D3D3	110
177	#FFFFFF	#D3D3D3	90
178	#FFFFFF	#D3D3D3	90
179	#FFFFFF	#D3D3D3	90
180	#FFFFFF	#D3D3D3	90
181	#FFFFFF	#D3D3D3	90
182	#FFFFFF	#D3D3D3	90
183	#FFFFFF	#D3D3D3	90
184	#FFFFFF	#D3D3D3	90
185	#FFFFFF	#D3D3D3	90
186	#FFFFFF	#D3D3D3	90
187	#FFFFFF	#D3D3D3	110
188	#FFFFFF	#D3D3D3	90
189	#FFFFFF	#D3D3D3	90
191	#FFFFFF	#D3D3D3	90
192	#FFFFFF	#D3D3D3	90
193	#FFFFFF	#D3D3D3	90
194	#FFFFFF	#D3D3D3	90
195	#FFFFFF	#D3D3D3	720
196	#FFFFFF	#D3D3D3	720
197	#FFFFFF	#D3D3D3	720
198	#FFFFFF	#D3D3D3	110
199	#FFFFFF	#D3D3D3	110
200	#FFFFFF	#D3D3D3	110
201	#FFFFFF	#D3D3D3	110
202	#FFFFFF	#D3D3D3	110
203	#FFFFFF	#D3D3D3	110
204	#FFFFFF	#D3D3D3	110
205	#FFFFFF	#D3D3D3	110
206	#FFFFFF	#D3D3D3	110
207	#FFFFFF	#D3D3D3	110
208	#FFFFFF	#D3D3D3	110
209	#FFFFFF	#D3D3D3	110
210	#FFFFFF	#D3D3D3	110
211	#FFFFFF	#D3D3D3	90
212	#FFFFFF	#D3D3D3	90
213	#FFFFFF	#D3D3D3	90
214	#FFFFFF	#D3D3D3	90
215	#FFFFFF	#D3D3D3	90
216	#FFFFFF	#D3D3D3	110
217	#FFFFFF	#D3D3D3	90
218	#FFFFFF	#D3D3D3	90
220	#FFFFFF	#D3D3D3	90
221	#FFFFFF	#D3D3D3	90
222	#FFFFFF	#D3D3D3	90
223	#FFFFFF	#D3D3D3	90
224	#FFFFFF	#D3D3D3	90
225	#FFFFFF	#D3D3D3	90
226	#FFFFFF	#D3D3D3	90
227	#FFFFFF	#D3D3D3	110
228	#FFFFFF	#D3D3D3	90
229	#FFFFFF	#D3D3D3	90
230	#FFFFFF	#D3D3D3	90
231	#FFFFFF	#D3D3D3	90
232	#FFFFFF	#D3D3D3	90
233	#FFFFFF	#D3D3D3	90
234	#FFFFFF	#D3D3D3	90
235	#FFFFFF	#D3D3D3	90
236	#FFFFFF	#D3D3D3	90
237	#FFFFFF	#D3D3D3	90
238	#FFFFFF	#D3D3D3	110
239	#FFFFFF	#D3D3D3	90
240	#FFFFFF	#D3D3D3	90
241	#FFFFFF	#D3D3D3	90
242	#FFFFFF	#D3D3D3	90
243	#FFFFFF	#D3D3D3	90
244	#FFFFFF	#D3D3D3	90
245	#FFFFFF	#D3D3D3	720
246	#FFFFFF	#D3D3D3	720
247	#FFFFFF	#D3D3D3	720
248	#FFFFFF	#D3D3D3	110
249	#FFFFFF	#D3D3D3	110
250	#FFFFFF	#D3D3D3	110
251	#FFFFFF	#D3D3D3	110
252	#FFFFFF	#D3D3D3	110
253	#FFFFFF	#D3D3D3	110
254	#FFFFFF	#D3D3D3	110
255	#FFFFFF	#D3D3D3	110
256	#FFFFFF	#D3D3D3	110
257	#FFFFFF	#D3D3D3	110
258	#FFFFFF	#D3D3D3	110
259	#FFFFFF	#D3D3D3	110
260	#FFFFFF	#D3D3D3	110
261	#FFFFFF	#D3D3D3	90
262	#FFFFFF	#D3D3D3	90
263	#FFFFFF	#D3D3D3	90
264	#FFFFFF	#D3D3D3	90
265	#FFFFFF	#D3D3D3	90
266	#FFFFFF	#D3D3D3	110
267	#FFFFFF	#D3D3D3	90
268	#FFFFFF	#D3D3D3	90
269	#FFFFFF	#D3D3D3	90
270	#FFFFFF	#D3D3D3	90
272	#FFFFFF	#D3D3D3	90
274	#FFFFFF	#D3D3D3	90
275	#FFFFFF	#D3D3D3	90
277	#FFFFFF	#D3D3D3	110
278	#FFFFFF	#D3D3D3	90
279	#FFFFFF	#D3D3D3	90
280	#FFFFFF	#D3D3D3	90
281	#FFFFFF	#D3D3D3	90
282	#FFFFFF	#D3D3D3	90
283	#FFFFFF	#D3D3D3	90
284	#FFFFFF	#D3D3D3	90
285	#FFFFFF	#D3D3D3	90
286	#FFFFFF	#D3D3D3	90
287	#FFFFFF	#D3D3D3	90
288	#FFFFFF	#D3D3D3	110
289	#FFFFFF	#D3D3D3	90
